607.02246	71424	56152	
607.31213	71249	56143	
607.60187	71497	56376	
607.89154	71985	56559	
608.18121	71901	56544	
608.47089	71477	56078	
608.76062	72912	57275	
609.05029	71767	56345	
609.33997	71248	55914	
609.62964	71770	56716	
609.91931	71719	56376	
610.20898	72583	57041	
610.49866	71725	56310	
610.78833	72182	56667	
611.07794	72235	56663	
611.36761	73776	58303	
611.65729	72138	56614	
611.94696	75349	59935	
612.23657	73303	57627	
612.52625	72416	56514	
612.81592	73708	57456	
613.10553	72752	56484	
613.3952	73195	56940	
613.68481	72448	56523	
613.97449	72076	56166	
614.2641	72291	56409	
614.55377	71974	55854	
614.84338	73066	56776	
615.133	74019	58020	
615.42267	73197	56955	
615.71228	73109	57143	
616.00189	72439	56352	
616.2915	73235	56938	
616.58112	73021	56343	
616.87073	74060	57539	
617.16034	73753	57329	
617.44995	74966	58521	
617.73956	72865	56444	
618.02917	74231	57801	
618.31879	73132	56511	
618.6084	72533	56178	
618.89801	75359	58799	
619.18762	73239	56745	
619.47717	73167	56467	
619.76678	73673	56759	
620.0564	73423	56726	
620.34595	74951	58654	
620.63556	73275	56081	
620.92511	73663	56790	
621.21472	73759	56882	
621.50427	75619	58572	
621.79388	74032	56884	
622.08344	73576	56443	
622.37299	73297	55900	
622.6626	74473	57925	
622.95215	73471	56439	
623.2417	74237	56806	
623.53125	74209	57049	
623.82086	73553	56418	
624.11041	76172	58806	
624.39996	73974	56649	
624.68951	74721	57323	
624.97906	74139	56549	
625.26862	73821	56516	
625.55817	74555	57452	
625.84766	74459	57096	
626.13721	73957	56452	
626.42676	74434	57059	
626.71631	73935	56296	
627.00586	77761	60254	
627.29535	74700	56976	
627.5849	75287	57486	
627.87439	73957	56276	
628.16394	75280	57735	
628.45349	74389	56722	
628.74298	74724	56490	
629.03247	75743	57445	
629.32202	75208	57528	
629.61151	74550	56531	
629.90106	75421	57285	
630.19055	74971	56816	
630.48004	74675	56369	
630.76953	75441	57046	
631.05902	74792	56783	
631.34857	74715	56480	
631.63806	75691	57199	
631.92755	75612	57199	
632.21704	74802	56097	
632.50653	74952	56841	
632.79602	76214	58065	
633.08545	74055	56039	
633.37494	74673	56744	
633.66443	74444	56064	
633.95392	74664	56512	
634.24335	75681	57666	
634.53284	74890	56795	
634.82233	74833	56775	
635.11176	74594	56408	
635.40125	75355	57175	
635.69067	75786	57611	
635.98016	73996	55950	
636.26959	75295	57160	
636.55908	74235	56332	
636.84851	74461	56408	
637.13794	74738	56326	
637.42743	76675	58431	
637.71686	75503	57050	
638.00629	74845	56508	
638.29572	74348	56300	
638.58514	75389	57243	
638.87457	75365	57000	
639.164	76338	57698	
639.45343	75220	57065	
639.74286	74706	56697	
640.03229	75537	57349	
640.32172	75012	56745	
640.61115	74915	56694	
640.90057	74860	56707	
641.18994	75581	57524	
641.47937	75030	56958	
641.7688	74933	57236	
642.05817	74047	56183	
642.3476	74881	57003	
642.63702	75980	58008	
642.92639	74245	56387	
643.21582	76268	58211	
643.50519	75931	57737	
643.79456	74511	56711	
644.08398	76042	58358	
644.37335	74801	56939	
644.66272	74815	56797	
644.95209	74421	56207	
645.24152	75896	57857	
645.53088	78436	60543	
645.82025	76041	58331	
646.10962	74494	56629	
646.39899	74681	56896	
646.68835	75296	57447	
646.97772	75224	57747	
647.26709	74842	57503	
647.5564	72934	55399	
647.84576	74192	56995	
648.13513	75715	58283	
648.4245	74683	57226	
648.71381	73720	56103	
649.00317	74988	57456	
649.29248	75443	58224	
649.58185	73835	56541	
649.87115	74540	57247	
650.16052	73201	56129	
650.44983	73612	56572	
650.7392	74108	57113	
651.0285	73536	56630	
651.31781	73406	56715	
651.60718	74350	57312	
651.89648	73136	56367	
652.18579	73372	56293	
652.4751	73688	56570	
652.7644	74160	57198	
653.05371	74083	57193	
653.34302	72956	56063	
653.63232	73936	57049	
653.92163	72915	56186	
654.21094	73154	56722	
654.50024	72763	56248	
654.78955	72925	56510	
655.0788	72933	56035	
655.3681	73538	56761	
655.65741	74539	57717	
655.94666	73039	56414	
656.23596	77150	60620	
656.52521	73284	56949	
656.81451	73700	57075	
657.10376	73835	57085	
657.39307	73537	56996	
657.68231	75953	59613	
657.97156	81518	65578	
658.26086	72928	56623	
658.55011	77837	61737	
658.83936	72849	56816	
659.1286	72128	56430	
659.41785	72589	56821	
659.70709	72383	56692	
659.99634	72295	56486	
660.28558	71839	56337	
660.57483	72059	56429	
660.86407	72498	57159	
661.15332	71935	56337	
661.44257	72735	56821	
661.73175	71603	56150	
662.021	72890	57293	
662.31024	71792	56717	
662.59943	71587	56296	
662.88867	74565	59124	
663.17792	72698	57239	
663.4671	76076	60836	
663.75635	74975	59478	
664.04553	72580	57159	
664.33472	71616	56435	
664.62396	72054	56827	
664.91315	71525	56536	
665.20233	72435	57619	
665.49152	72844	57880	
665.78076	73674	58483	
666.06995	71958	56991	
666.35913	71427	56160	
666.64832	74648	59781	
666.9375	71368	56347	
667.22668	72483	57518	
667.51581	72998	58081	
667.80499	71157	56277	
668.09418	71240	56202	
668.38336	73665	58502	
668.67255	71527	56522	
668.96167	71347	56561	
669.25085	71658	56953	
669.53998	72825	57967	
669.82916	71366	56503	
670.11835	70773	56195	
670.40747	71811	57200	
670.69659	71753	57199	
670.98578	70799	56051	
671.2749	71042	56691	
671.56403	70770	56512	
671.85321	72032	57678	
672.14233	70481	55724	
672.43146	71370	56881	
672.72058	70733	56657	
673.0097	70473	56258	
673.29883	70446	56267	
673.58795	70508	56577	
673.87708	72827	58853	
674.1662	72082	58293	
674.45532	70640	56634	
674.74438	69696	55741	
675.03351	70396	56624	
675.32263	70001	56151	
675.61176	71044	57079	
675.90082	70571	56682	
676.18994	70218	56385	
676.479	70194	56458	
676.76813	71219	56998	
677.05719	70831	57085	
677.34631	70415	56667	
677.63538	71029	57205	
677.92444	70882	56812	
678.2135	73449	59458	
678.50262	69974	56274	
678.79169	70106	56452	
679.08075	69851	56227	
679.36981	71589	57933	
679.65887	69682	56124	
679.94794	70618	56981	
680.237	71804	58317	
680.52606	70428	57085	
680.81512	74281	60924	
681.10413	69799	56419	
681.39319	73427	59369	
681.68225	71194	57136	
681.97131	69633	55782	
682.26031	69389	55866	
682.54938	69308	55641	
682.83838	71952	58125	
683.12744	70361	56591	
683.41644	69712	56081	
683.70551	69771	56417	
683.99451	71014	57919	
684.28351	70148	56580	
684.57257	70189	56500	
684.86157	72067	58772	
685.15057	69438	56179	
685.43958	70295	56771	
685.72858	69401	55944	
686.01758	70281	56796	
686.30658	69801	56108	
686.59558	77439	63841	
686.88458	70149	56499	
687.17358	69995	56808	
687.46259	70837	57661	
687.75153	69047	55881	
688.04053	69623	56398	
688.32953	69611	56456	
688.61847	71834	58333	
688.90747	69877	56159	
689.19647	69442	55955	
689.48541	69429	56055	
689.77435	69437	56315	
690.06335	69532	56192	
690.35229	71136	58066	
690.6413	69390	56360	
690.93024	69889	56704	
691.21918	70876	57551	
691.50812	70075	57004	
691.79706	69103	56019	
692.086	69381	56523	
692.37494	69819	56490	
692.66388	69742	56595	
692.95282	69633	56535	
693.24176	70867	57809	
693.5307	70551	57526	
693.81964	68882	55793	
694.10858	69281	56093	
694.39746	69003	55958	
694.6864	68865	55984	
694.97534	68827	56138	
695.26422	69143	56453	
695.55316	69945	57028	
695.84204	70097	57232	
696.13092	68939	56069	
696.41986	69605	56674	
696.70874	70161	57646	
696.99762	68626	56006	
697.28656	69980	57355	
697.57544	68515	56018	
697.86432	70050	57116	
698.1532	69459	56778	
698.44208	69535	56805	
698.73096	69464	56748	
699.01984	69264	56403	
699.30872	69619	57138	
699.5976	68409	56101	
699.88647	68629	56575	
700.17529	70221	57841	
700.46417	69647	56743	
700.75305	69483	56654	
701.04187	68815	56191	
701.33075	69083	56653	
701.61963	70979	58654	
701.90845	74543	62252	
702.19733	68932	56968	
702.48615	68373	56118	
702.77496	71971	60110	
703.06384	68788	56748	
703.35266	68715	56570	
703.64148	68983	56801	
703.9303	68771	56523	
704.21912	68116	56200	
704.50793	68816	56713	
704.79675	67857	55758	
705.08557	68016	55940	
705.37439	68273	56473	
705.66321	68300	56422	
705.95203	68065	56271	
706.24084	67688	56244	
706.5296	68094	56372	
706.81842	68553	56920	
707.10724	69263	57758	
707.396	69769	58489	
707.68481	67751	56282	
707.97357	68460	56712	
708.26239	68119	56662	
708.55115	68353	56918	
708.8399	68854	57598	
709.12872	67108	55858	
709.41748	67559	56256	
709.70624	67833	56750	
709.995	68064	56707	
710.28375	67043	55842	
710.57257	67478	56307	
710.86133	69461	58095	
711.15009	67426	56448	
711.43878	70236	59588	
711.72754	74035	63184	
712.0163	68893	58075	
712.30505	67093	56508	
712.59381	66939	56150	
712.88251	67914	56960	
713.17126	69772	58754	
713.45996	68549	57675	
713.74872	67299	56676	
714.03741	67474	56719	
714.32617	67387	56609	
714.61487	69151	58651	
714.90363	66888	56400	
715.19232	67464	56906	
715.48102	67717	57153	
715.76971	67839	57217	
716.05841	67402	57021	
716.34717	66512	56496	
716.63586	67546	57534	
716.92456	66238	55928	
717.21326	67162	57319	
717.50189	66849	56799	
717.79059	66730	56520	
718.07928	66552	56383	
718.36798	67628	57323	
718.65668	67135	57024	
718.94531	67376	57285	
719.23401	68614	58823	
719.52264	69462	59334	
719.81134	68522	58205	
720.09998	66831	56795	
720.38867	65752	55849	
720.67731	69288	59402	
720.96594	66147	55917	
