CPT_Si_c600_wl;CPT_Si_c600;CPT_InGaAs_c800_wl;CPT_InGaAs_c800;CPT_InGaAs_c1000_wl;CPT_InGaAs_c1000;CPT_InGaAs_c1200_wl;CPT_InGaAs_c1200;CPT_InGaAs_c1400_wl;CPT_InGaAs_c1400;Uni_Si_c600_wl;Uni_Si_c600;Uni_InGaAsi_c700_wl;Uni_InGaAsi_c700;Uni_InGaAsi_c900_wl;Uni_InGaAsi_c900;Uni_InGaAsi_c1100_wl;Uni_InGaAsi_c1100;Uni_InGaAsi_c1300_wl;Uni_InGaAsi_c1300;Fluorimeter_wl;Fluorimeter
-96.309389;-3.39189907106159E-22;510.9144;4.06941900956447E-23;711.21893;8.5882200880208E-23;911.53101;2.05973240552022E-22;1111.8506;2.73692139589134E-22;4.360714399999999955e+02;9.590906183562546150e-02;5.833349500000000489e+02;5.539004221795694460e-02;6.833993100000000140e+02;1.534168949893305600e-01;8.360751999999999953e+02;3.893057983618229967e-01;1.036689100000000053e+03;9.312967074979290327e-01;345;0.19588
-94.765102;-3.40477722567788E-22;512.39758;5.09779488635002E-23;712.70056;8.83187625915247E-23;913.01111;2.15697509319021E-22;1113.3291;2.79302950345669E-22;4.374847899999999754e+02;9.643614779712648966e-02;5.846922200000000203e+02;5.659786679000374660e-02;6.847556299999999965e+02;1.548792583855119198e-01;8.374298300000000381e+02;3.935719509821056783e-01;1.038041500000000042e+03;9.293036343745793015e-01;346;0.19632
-93.220813;-2.99856472582088E-22;513.88068;4.6829251699593E-23;714.18219;8.55416843670079E-23;914.49121;2.15436220101705E-22;1114.8076;2.71996336413089E-22;4.388981200000000058e+02;9.741568663942301587e-02;5.860494700000000421e+02;5.778215076833945890e-02;6.861119200000000546e+02;1.564354378640102350e-01;8.387844499999999925e+02;3.981386864508682510e-01;1.039393800000000056e+03;9.271923538696311695e-01;347;0.19694
-91.67652;-3.62366374663748E-22;515.36383;5.08972278456424E-23;715.66388;8.7932759477081E-23;915.97131;2.23989143191839E-22;1116.2861;2.79201634249367E-22;4.403114400000000046e+02;9.835089183326811701e-02;5.874067000000000007e+02;5.893745687422101420e-02;6.874682099999999991e+02;1.580751930487804824e-01;8.401390599999999722e+02;4.028173332803224316e-01;1.040746100000000069e+03;9.288628790349667819e-01;348;0.19849
-90.132226;-4.29945660158503E-22;516.84698;4.69491548681911E-23;717.14551;8.46262519778392E-23;917.45135;2.2167193059818E-22;1117.7646;2.72035142040987E-22;4.417247399999999971e+02;9.923022455038611744e-02;5.887639199999999846e+02;6.005755870252842826e-02;6.888244700000000194e+02;1.597819687044734482e-01;8.414936400000000276e+02;4.073598398136619170e-01;1.042098400000000083e+03;9.280995379191694372e-01;349;0.20173
-88.587928;-4.31168603149314E-22;518.33008;4.93410027866961E-23;718.62708;8.81472726110807E-23;918.93146;2.28940276342653E-22;1119.2432;2.78407620167452E-22;4.431380199999999832e+02;9.987591408103287105e-02;5.901211100000000442e+02;6.114001108460741934e-02;6.901807199999999511e+02;1.614387370782802700e-01;8.428482099999999946e+02;4.120144143472789233e-01;1.043450599999999895e+03;9.259663002900390127e-01;350;0.2028
-87.043628;-3.93753668506142E-22;519.81323;4.88610364328604E-23;720.1087;8.5897889415551E-23;920.4115;2.26161815652342E-22;1120.7217;2.71290779128771E-22;4.445512800000000198e+02;1.005288664689175659e-01;5.914782900000000154e+02;6.218422911769994760e-02;6.915369500000000471e+02;1.630985136916106304e-01;8.442027699999999868e+02;4.168942723856279842e-01;1.044802899999999909e+03;9.250434685427915138e-01;351;0.20223
-85.499325;-4.25702628340896E-22;521.29633;4.55316347141399E-23;721.59033;8.79339000296545E-23;921.8916;2.34062304943423E-22;1122.2001;2.76580759931857E-22;4.459645199999999932e+02;1.014052323152218882e-01;5.928354500000000371e+02;6.318874636122252808e-02;6.928931599999999662e+02;1.647185588017646141e-01;8.455573100000000295e+02;4.217993095143348636e-01;1.046155099999999948e+03;9.246207140987058315e-01;352;0.2004
-83.95502;-6.12776355174136E-22;522.77948;4.65157523608957E-23;723.07196;8.48342633534996E-23;923.37164;2.28313188384935E-22;1123.6786;2.7048074493241E-22;4.473777400000000171e+02;1.016044673286101985e-01;5.941925899999999956e+02;6.415156854775802553e-02;6.942493600000000242e+02;1.661485972496521968e-01;8.469118300000000090e+02;4.270916090018842537e-01;1.047507299999999987e+03;9.226589263939093399e-01;353;0.19684
-82.410712;-5.54080787238708E-22;524.26257;5.0079743171361E-23;724.55353;8.79292726401987E-23;924.85168;2.35740280994184E-22;1125.157;2.74063377275705E-22;4.487909500000000094e+02;1.017688037219828256e-01;5.955497100000000046e+02;6.507685103948154803e-02;6.956055400000000191e+02;1.675156620440353128e-01;8.482663300000000390e+02;4.315536086359288426e-01;1.048859500000000025e+03;9.204984111348410991e-01;354;0.19555
-80.866402;-5.54309053521431E-22;525.74567;4.79705343232022E-23;726.03516;8.61763202003274E-23;926.33173;2.31175226529903E-22;1126.6355;2.67876268703E-22;4.502041300000000206e+02;1.035270538303920962e-01;5.969068099999999504e+02;6.597323325156780049e-02;6.969616999999999507e+02;1.689266159022609071e-01;8.496208199999999806e+02;4.360230818809585074e-01;1.050211700000000064e+03;9.204592429673565945e-01;355;0.19786
-79.322089;-5.54609704635844E-22;527.22876;4.81152672846991E-23;727.51672;8.84105159326956E-23;927.81177;2.39864879822826E-22;1128.1139;2.76285094367864E-22;4.516173000000000002e+02;1.048406083302114988e-01;5.982638899999999467e+02;6.685420012761532360e-02;6.983178400000000465e+02;1.703208742258570940e-01;8.509752899999999727e+02;4.402332250717491124e-01;1.051563799999999901e+03;9.196382424965565683e-01;356;0.2001
-77.777774;-6.44087392442855E-22;528.71185;4.90898741166452E-23;728.99829;8.51632734051437E-23;929.29181;2.35363384519446E-22;1129.5924;2.6872655940238E-22;4.530304499999999734e+02;1.049393117547646054e-01;5.996209599999999682e+02;6.773733645194868203e-02;6.996739700000000539e+02;1.716870155871634274e-01;8.523297400000000152e+02;4.448626148756882337e-01;1.052915999999999940e+03;9.186428180989796299e-01;357;0.20414
-76.233456;-6.98205782405146E-22;530.19495;5.25968046722148E-23;730.47986;8.91695037520043E-23;930.77185;2.42266717041266E-22;1131.0708;2.7571854674616E-22;4.544435799999999972e+02;1.063839845427067277e-01;6.009779999999999518e+02;6.864738545566977101e-02;7.010300799999999981e+02;1.731716377899617521e-01;8.536841699999999946e+02;4.488443886475659284e-01;1.054268100000000004e+03;9.185202209933716055e-01;358;0.20866
-74.689136;-6.15137753006522E-22;531.67804;5.22621776644938E-23;731.96143;8.64318163021243E-23;932.25183;2.37503917623488E-22;1132.5493;2.68540126301888E-22;4.558566900000000146e+02;1.076141247980905991e-01;6.023350299999999606e+02;6.960425461160187066e-02;7.023861699999999928e+02;1.748502768858461454e-01;8.550385899999999992e+02;4.525848969307111891e-01;1.055620200000000068e+03;9.179589552459264112e-01;359;0.21066
-73.144813;-6.35332374128127E-22;533.16113;4.975919651455E-23;733.44299;8.9851744214913E-23;933.73187;2.45184756008642E-22;1134.0277;2.72715984326794E-22;4.572697900000000004e+02;1.082262230767031541e-01;6.036920400000000200e+02;7.062031031705817696e-02;7.037422500000000127e+02;1.765385135919170512e-01;8.563929900000000544e+02;4.564813792720680552e-01;1.056972299999999905e+03;9.187530932450602705e-01;360;0.21215
-71.600488;-7.1430572955382E-22;534.64417;4.82694653770164E-23;734.92456;8.61175744037762E-23;935.21185;2.40718673092977E-22;1135.5061;2.65929622165452E-22;4.586828600000000051e+02;1.095507019193629611e-01;6.050490300000000161e+02;7.169595027140589216e-02;7.050983099999999695e+02;1.782185530260460282e-01;8.577473800000000210e+02;4.603574434083201883e-01;1.058324299999999994e+03;9.192021316791585406e-01;361;0.21524
-70.056161;-7.63589730284918E-22;536.12726;5.17621756590884E-23;736.40613;8.9328120797937E-23;936.69189;2.47251677505869E-22;1136.9845;2.70975013825118E-22;4.600959199999999782e+02;1.117707778042680011e-01;6.064059999999999491e+02;7.282652962210818537e-02;7.064543499999999767e+02;1.799790538077170876e-01;8.591017500000000382e+02;4.638545305505938354e-01;1.059676400000000058e+03;9.195347112042937532e-01;362;0.21704
-68.511831;-6.44374259089198E-22;537.61029;5.03566395200422E-23;737.8877;8.74726634400089E-23;938.17188;2.43866779030546E-22;1138.4629;2.63864755232613E-22;4.615089500000000271e+02;1.128799563764940478e-01;6.077629600000000210e+02;7.399546446373665709e-02;7.078103700000000345e+02;1.816629849971885813e-01;8.604560999999999922e+02;4.673903250388275477e-01;1.061028399999999920e+03;9.184737139304636200e-01;363;0.22008
-66.9675;-6.10207272970111E-22;539.09338;5.11288425766748E-23;739.3692;8.8404893269015E-23;939.65186;2.50196291752408E-22;1139.9413;2.67914736320108E-22;4.629219699999999875e+02;1.147086192321577769e-01;6.091198900000000549e+02;7.518853579094193773e-02;7.091663800000000037e+02;1.832388485466452666e-01;8.618104299999999967e+02;4.712748135811303807e-01;1.062380400000000009e+03;9.198628881644580479e-01;364;0.22365
-65.423166;-7.25772441672222E-22;540.57642;4.73363162606102E-23;740.85077;8.50989814941606E-23;941.13184;2.46027075936615E-22;1141.4197;2.62023042653454E-22;4.643349699999999984e+02;1.164232670046764506e-01;6.104768000000000256e+02;7.639719421355861684e-02;7.105223700000000235e+02;1.848486975168117108e-01;8.631647500000000264e+02;4.749958100993298404e-01;1.063732400000000098e+03;9.205863814851134030e-01;365;0.22744
-63.878829;-7.12653180395982E-22;542.05945;5.35114794975781E-23;742.33228;8.91800538542286E-23;942.61182;2.54092795077615E-22;1142.8981;2.68301205988124E-22;4.657479500000000030e+02;1.180591517607011420e-01;6.118337000000000216e+02;7.762751414746017764e-02;7.118783399999999801e+02;1.864364916627913038e-01;8.645190499999999929e+02;4.782195946436183509e-01;1.065084399999999960e+03;9.231422782029204965e-01;366;0.23118
-62.334491;-6.65234138625461E-22;543.54248;5.51751878896078E-23;743.81378;8.64745848090963E-23;944.0918;2.48357925617771E-22;1144.3765;2.60562281838805E-22;4.671609100000000012e+02;1.191414701193696246e-01;6.131905799999999545e+02;7.888732599772475818e-02;7.132342999999999620e+02;1.880593200029169187e-01;8.658733300000000099e+02;4.819858046471627300e-01;1.066436300000000074e+03;9.252856997122040905e-01;367;0.23594
-60.79015;-6.0050110762749E-22;545.02551;5.15346129565507E-23;745.29529;8.76221478807475E-23;945.57172;2.56683754386757E-22;1145.8549;2.65487121469462E-22;4.685738499999999931e+02;1.214572381891040193e-01;6.145474400000000514e+02;8.019361038565495092e-02;7.145902300000000196e+02;1.898026155998668585e-01;8.672276000000000522e+02;4.853688804396328882e-01;1.067788299999999936e+03;9.284580763184371310e-01;368;0.23958
-59.245808;-7.75481553746461E-22;546.50854;5.38278552803718E-23;746.77679;8.53138400969857E-23;947.0517;2.51667248524337E-22;1147.3331;2.59002009679487E-22;4.699867699999999786e+02;1.228440295090523354e-01;6.159042799999999716e+02;8.155799312914097099e-02;7.159461499999999887e+02;1.915699561924529004e-01;8.685818500000000313e+02;4.889183569939402618e-01;1.069140200000000050e+03;9.310746392948017203e-01;369;0.24252
-57.701463;-7.18502971245703E-22;547.99158;5.64233026011463E-23;748.2583;8.81998257242861E-23;948.53162;2.59209180316089E-22;1148.8115;2.63566609884207E-22;4.713996799999999894e+02;1.240489632313005880e-01;6.172611000000000558e+02;8.298485253867804445e-02;7.173020500000000084e+02;1.934216300325513616e-01;8.699360799999999472e+02;4.920136725895281060e-01;1.070492099999999937e+03;9.332817595600202409e-01;370;0.24405
-56.157116;-6.9880700775215E-22;549.47461;5.13311614776074E-23;749.73981;8.52504907518054E-23;950.01154;2.55491026023587E-22;1150.2898;2.57773497578357E-22;4.728125600000000190e+02;1.258034515108206186e-01;6.186178999999999633e+02;8.445857663047261210e-02;7.186579400000000533e+02;1.953438418693846934e-01;8.712902900000000272e+02;4.958611427620615020e-01;1.071844000000000051e+03;9.340323995130276336e-01;371;0.24441
-54.612767;-6.83690105372584E-22;550.95758;5.47971061538788E-23;751.22131;8.75033147271899E-23;951.49152;2.63177656162896E-22;1151.7682;2.63235328117553E-22;4.742254300000000171e+02;1.285215166826813582e-01;6.199746800000000349e+02;8.595948189162509745e-02;7.200137999999999465e+02;1.973157485878308248e-01;8.726444900000000189e+02;4.993060345309722203e-01;1.073195899999999938e+03;9.375724331919474963e-01;372;0.24572
-53.068417;-8.02098073748188E-22;552.44061;5.47671883943203E-23;752.70276;8.62023218690974E-23;952.97144;2.57116592824449E-22;1153.2465;2.55452071496996E-22;4.756382699999999772e+02;1.307031371673197939e-01;6.213314400000000433e+02;8.745631023894759326e-02;7.213696499999999787e+02;1.991659289676620537e-01;8.739986599999999726e+02;5.030777298551103449e-01;1.074547700000000077e+03;9.407033409001408497e-01;373;0.24887
-51.524064;-7.8515188905598E-22;553.92358;5.1570352250921E-23;754.18427;8.75032277864413E-23;954.45135;2.64916110469806E-22;1154.7249;2.61257324281579E-22;4.770511000000000195e+02;1.337623183720811071e-01;6.226881899999999632e+02;8.892238681479473772e-02;7.227254799999999477e+02;2.010370721104344227e-01;8.753528300000000399e+02;5.068429677971146852e-01;1.075899599999999964e+03;9.414501198799303250e-01;374;0.25199
-49.979709;-7.27600883623875E-22;555.40662;5.35251076837919E-23;755.66571;8.424536762936E-23;955.93121;2.57866704398835E-22;1156.2031;2.52953001452337E-22;4.784639099999999985e+02;1.365377959515002848e-01;6.240449099999999589e+02;9.033572604917559923e-02;7.240813000000000557e+02;2.028556677624382965e-01;8.767069699999999557e+02;5.107250391694752034e-01;1.077251400000000103e+03;9.403887231581876671e-01;375;0.25573
-48.435353;-7.50315053791563E-22;556.88959;5.24569980777501E-23;757.14722;8.71365616817352E-23;957.41113;2.65223066957916E-22;1157.6814;2.58109492200364E-22;4.798766899999999964e+02;1.394057844633470045e-01;6.254016199999999799e+02;9.169652645314461947e-02;7.254370900000000120e+02;2.045760699746814459e-01;8.780611000000000104e+02;5.143234439540033121e-01;1.078603200000000015e+03;9.429502955968298572e-01;376;0.2597
-46.890994;-8.95065272841665E-22;558.37256;5.30973752806121E-23;758.62866;8.53645400969131E-23;958.89105;2.611662366318E-22;1159.1598;2.52661573978267E-22;4.812894600000000196e+02;1.420976564152361954e-01;6.267582999999999629e+02;9.301037591037523977e-02;7.267928699999999935e+02;2.061992905110540675e-01;8.794152100000000019e+02;5.179036800758520798e-01;1.079954999999999927e+03;9.441301031799207433e-01;377;0.26265
-45.346634;-8.50656708839456E-22;559.85553;5.52738734085793E-23;760.11011;8.62524386437505E-23;960.37091;2.69080506144864E-22;1160.6381;2.57399798459364E-22;4.827022099999999796e+02;1.445993916080388908e-01;6.281149699999999712e+02;9.429947205797017951e-02;7.281486300000000256e+02;2.079388111403151496e-01;8.807693000000000438e+02;5.213890642431917577e-01;1.081306700000000092e+03;9.456679183287162171e-01;378;0.26655
-43.802271;-8.33021781133056E-22;561.3385;5.10710062715196E-23;761.59155;8.50219517695915E-23;961.85083;2.65178750991496E-22;1162.1163;2.50859810894536E-22;4.841149399999999901e+02;1.473578579129588007e-01;6.294716200000000299e+02;9.558558220484253409e-02;7.295043699999999944e+02;2.096415939619980240e-01;8.821233700000000226e+02;5.250937433098593621e-01;1.082658500000000004e+03;9.490624024804845682e-01;379;0.27104
-42.257907;-8.65467248164857E-22;562.82147;5.57407643934525E-23;763.073;8.66660299712308E-23;963.33069;2.72201622543557E-22;1163.5946;2.5600726178372E-22;4.855276499999999942e+02;1.505033763505089217e-01;6.308282400000000507e+02;9.689226343127307906e-02;7.308600999999999885e+02;2.113678244124584937e-01;8.834774300000000267e+02;5.285870920899268244e-01;1.084010199999999941e+03;9.538240827010409095e-01;380;0.2753
-40.713542;-1.03240385926573E-21;564.30444;5.21938892933702E-23;764.55444;8.53413617056625E-23;964.81055;2.67628978807052E-22;1165.0729;2.49348391498259E-22;4.869403500000000236e+02;1.530180864929092388e-01;6.321848499999999831e+02;9.822503193845624758e-02;7.322157999999999447e+02;2.131961050148149239e-01;8.848314699999999675e+02;5.321072663317104601e-01;1.085361900000000105e+03;9.547802857763634243e-01;381;0.28004
-39.169174;-9.67165934120647E-22;565.78735;5.616580714058E-23;766.03583;8.6996557430266E-23;966.29041;2.77081376707386E-22;1166.5511;2.53853633726117E-22;4.883530200000000150e+02;1.559234401101188550e-01;6.335414399999999659e+02;9.958755385413591010e-02;7.335714900000000398e+02;2.150353891042563748e-01;8.861854899999999589e+02;5.354578505922791276e-01;1.086713600000000042e+03;9.548313510777927116e-01;382;0.28389
-37.624805;-9.68584096378431E-22;567.27032;5.51892790296535E-23;767.51727;8.46810291709126E-23;967.77026;2.71595599766081E-22;1168.0293;2.47528226152829E-22;4.897656700000000001e+02;1.596970852536437335e-01;6.348980099999999993e+02;1.009687144153370575e-01;7.349271599999999580e+02;2.168316874010491335e-01;8.875394900000000007e+02;5.393038003167234251e-01;1.088065200000000004e+03;9.549629025329356979e-01;383;0.28746
-36.080434;-1.01649835827722E-21;568.75323;5.65741259261018E-23;768.99866;8.58266214326122E-23;969.25012;2.78594244535138E-22;1169.5076;2.51641013063991E-22;4.911782999999999788e+02;1.632788780313023658e-01;6.362545599999999695e+02;1.023581767775753881e-01;7.362828200000000152e+02;2.185679816204836867e-01;8.888934799999999541e+02;5.429058924831678956e-01;1.089416899999999941e+03;9.568776362367992228e-01;384;0.29259
-34.536062;-1.11751520590819E-21;570.23621;5.44299448339136E-23;770.4801;8.38470543305605E-23;970.72992;2.74284152968382E-22;1170.9858;2.44366335403751E-22;4.925909199999999828e+02;1.670882525024763587e-01;6.376110999999999649e+02;1.037415947097442420e-01;7.376384500000000344e+02;2.201824707345106935e-01;8.902474499999999580e+02;5.470802203569820055e-01;1.090768499999999904e+03;9.584024971431753803e-01;385;0.29862
-32.991688;-1.22280274099592E-21;571.71912;5.5625056518906E-23;771.96149;8.63049882652499E-23;972.20978;2.79416516850809E-22;1172.464;2.48052433058457E-22;4.940035100000000057e+02;1.709042906589280375e-01;6.389676100000000361e+02;1.051191526685148758e-01;7.389940699999999651e+02;2.218195697246040654e-01;8.916014000000000124e+02;5.506966894124983858e-01;1.092120100000000093e+03;9.586603339261425827e-01;386;0.30449
-31.447312;-1.24082745789781E-21;573.20203;5.93787809972487E-23;773.44287;8.47156915803677E-23;973.68958;2.75718418348541E-22;1173.9423;2.42233362591915E-22;4.954160800000000222e+02;1.750646485579266387e-01;6.403241000000000440e+02;1.064907870238174237e-01;7.403496699999999464e+02;2.234186028593018181e-01;8.929553300000000036e+02;5.553178785771666348e-01;1.093471700000000055e+03;9.599229963204939375e-01;387;0.31155
-29.902935;-1.36647013633183E-21;574.68494;5.89102493050623E-23;774.92426;8.53992697423296E-23;975.16943;2.82691678197308E-22;1175.4204;2.47638899546421E-22;4.968286400000000071e+02;1.786844871734116769e-01;6.416805699999999888e+02;1.078664013492779683e-01;7.417052499999999782e+02;2.250126415516301159e-01;8.943092400000000453e+02;5.611550720295602757e-01;1.094823300000000017e+03;9.621520045703324531e-01;388;0.31875
-28.358556;-1.47778728971504E-21;576.16785;5.51710677333066E-23;776.40564;8.29255705964279E-23;976.64923;2.77445243425463E-22;1176.8987;2.4220005154827E-22;4.982411700000000110e+02;1.825485762472398021e-01;6.430370299999999588e+02;1.092526648682013435e-01;7.430608099999999467e+02;2.265918117492354000e-01;8.956631399999999985e+02;5.691018819763905556e-01;1.096174899999999980e+03;9.612270952564834214e-01;389;0.32591
-26.814175;-1.5945883863547E-21;577.65076;5.89407555540265E-23;777.88696;8.51605345665765E-23;978.12903;2.84949414476885E-22;1178.3768;2.47579634691941E-22;4.996536899999999832e+02;1.862549308840447115e-01;6.443934600000000046e+02;1.106617337776615584e-01;7.444163499999999658e+02;2.282790531337307027e-01;8.970170200000000023e+02;5.787307788669718844e-01;1.097526399999999967e+03;9.615167155864194903e-01;390;0.33428
-25.269794;-1.63345830155713E-21;579.13367;5.90849426096106E-23;779.36835;8.39705866885882E-23;979.60883;2.80028125474052E-22;1179.8551;2.40708723907058E-22;5.010661799999999744e+02;1.908825433258939108e-01;6.457498699999999872e+02;1.120944133783813579e-01;7.457718800000000101e+02;2.300254234068170311e-01;8.983708800000000565e+02;5.914002738872917719e-01;1.098877899999999954e+03;9.638483869902100265e-01;391;0.3445
